aircraft_type,altitude_bin,number_struck,number_struck_actual,flight_date,engines,origin_state,flight_phase,wildlife_size,conditions_sky,wildlife_species,pilot_warned,altitude,is_high_altitude,flight_year,flight_month,airport_name_clean,latitude,longitude,elevation_ft,nearest_turbine_km,state_abbr,Station_ID,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,is_migration_season,risk_level,risk_target
Airplane,"(0, 10]",2 to 10,10,2003-08-14,2.0,Colorado,Approach,Small,No Cloud,Rock pigeon,False,10,True,2003,8,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,3.45,65.5,10.8,11.85,0.0,1012.65,1,High,2
Airplane,"(50, 100]",2 to 10,5,2003-08-27,2.0,New York,Climb,Small,Some Cloud,Unknown bird - small,False,100,False,2003,8,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,10.15,68.0,7.15,9.5,0.0,1010.2,1,High,2
Airplane,"(-1, 0]",2 to 10,9,2003-09-12,2.0,Colorado,Take-off run,Medium,No Cloud,Unknown bird - medium,False,0,True,2003,9,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,14.95,77.0,10.85,16.1,0.0,1013.3,1,High,2
Airplane,"(5000, 18000]",2 to 10,2,2003-09-25,2.0,New York,Climb,Large,No Cloud,Canada goose,False,9000,False,2003,9,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,17.1,70.0,8.2,10.6,0.0,1009.4,1,High,2
Airplane,"(-1, 0]",2 to 10,2,2003-10-14,2.0,New York,Take-off run,Small,Overcast,American woodcock,False,0,False,2003,10,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,-9.75,80.5,2.9000000000000004,10.65,0.0,1017.65,1,High,2
Airplane,"(1000, 2000]",2 to 10,7,2003-10-24,4.0,New York,Approach,Medium,No Cloud,Unknown bird - medium,True,1900,False,2003,10,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,6.15,95.5,12.7,13.7,0.0,1013.4,1,High,2
Airplane,"(2000, 3000]",2 to 10,6,2003-11-02,2.0,New York,Climb,Medium,Some Cloud,Unknown bird - medium,False,2500,True,2003,11,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,7.0,69.0,10.65,12.9,0.0,1016.55,1,High,2
Airplane,"(30, 50]",2 to 10,10,2003-12-18,2.0,Illinois,Approach,Large,Some Cloud,Canada goose,True,50,False,2003,12,DUPAGE AIRPORT,41.90779877,-88.24859619,759.0,32.15621751349237,IL,KORD_Chicago,5.25,56.0,6.15,16.0,0.0,1010.2,1,High,2
Airplane,"(-1, 0]",2 to 10,10,2003-12-22,4.0,New York,Take-off run,Medium,No Cloud,Herring gull,True,0,False,2003,12,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,10.85,56.5,9.9,11.4,0.0,1006.25,1,High,2
Airplane,"(-1, 0]",2 to 10,9,2003-12-24,2.0,New York,Landing Roll,Medium,Overcast,Herring gull,True,0,True,2003,12,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,8.450000000000001,60.0,12.3,15.85,0.0,1012.5,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2004-01-01,2.0,Illinois,Take-off run,Small,Overcast,Unknown bird - small,False,0,False,2004,1,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,21.35,83.0,18.5,16.1,0.0,1017.4,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2004-01-26,2.0,Colorado,Take-off run,Small,No Cloud,Horned lark,False,0,True,2004,1,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,-1.5500000000000005,52.5,13.5,12.95,0.0,1015.35,1,High,2
Airplane,"(10, 30]",2 to 10,3,2004-02-06,2.0,Colorado,Approach,Small,Some Cloud,Unknown bird - small,False,25,False,2004,2,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,10.8,42.5,8.9,13.35,0.0,1004.75,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2004-02-17,2.0,New York,Landing Roll,Small,No Cloud,Horned lark,True,0,False,2004,2,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,5.95,65.5,17.75,15.05,2.9,1018.0,1,High,2
Airplane,"(100, 200]",2 to 10,9,2004-03-07,2.0,New York,Approach,Medium,Overcast,Herring gull,False,200,False,2004,3,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,22.8,65.0,9.25,13.2,0.0,1015.95,1,High,2
Airplane,"(200, 400]",2 to 10,4,2004-05-19,2.0,New York,Climb,Large,Some Cloud,Canada goose,True,300,True,2004,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,11.166666666666666,77.33333333333333,8.166666666666666,12.766666666666667,0.6,1012.1333333333332,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2004-06-18,2.0,Illinois,Take-off run,Small,Some Cloud,American kestrel,False,0,False,2004,6,ABRAHAM LINCOLN CAPITAL ARPT,39.844101,-89.677902,598.0,24.88369746449472,IL,KORD_Chicago,15.65,77.0,10.85,12.95,1.9,1012.15,1,High,2
Airplane,"(400, 600]",2 to 10,2,2004-06-23,4.0,New York,Approach,Medium,Some Cloud,Unknown bird - medium,False,600,False,2004,6,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,17.6,61.0,17.75,14.45,0.0,1021.25,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2004-07-14,2.0,New York,Take-off run,Medium,Overcast,Herring gull,True,0,False,2004,7,GREATER BINGHAMTON ARPT,39.9734,-90.403702,465.0,928.1562052517568,NY,KJFK_New_York,19.1,43.5,6.5,10.8,0.0,1010.55,1,High,2
Airplane,"(50, 100]",2 to 10,4,2004-08-03,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,True,100,False,2004,8,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,-3.2,76.0,11.1,6.2,0.0,1009.5,1,High,2
Airplane,"(1000, 2000]",2 to 10,5,2004-08-03,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,True,1500,False,2004,8,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,-3.2,76.0,11.1,6.2,0.0,1009.5,1,High,2
Airplane,"(-1, 0]",2 to 10,4,2004-08-14,2.0,Colorado,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2004,8,ROCKY MOUNTAIN METROPOLITAN ARPT,39.908798,-105.116997,5673.0,8.792994069845067,CO,KDEN_Denver,22.95,48.5,17.2,16.1,2.8,1009.2,1,High,2
Airplane,"(100, 200]",2 to 10,5,2004-08-15,2.0,New York,Approach,Small,Overcast,Unknown bird - small,False,200,False,2004,8,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,15.266666666666666,65.0,4.6000000000000005,7.766666666666666,0.4,1019.8333333333334,1,High,2
Airplane,"(30, 50]",2 to 10,9,2004-08-16,2.0,New York,Approach,Small,Overcast,European starling,True,50,False,2004,8,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,25.75,72.0,10.35,12.3,2.1,1016.1,1,High,2
Airplane,"(-1, 0]",2 to 10,9,2004-08-18,2.0,New York,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,False,2004,8,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,18.85,81.5,12.55,16.1,0.0,1020.2,1,High,2
Airplane,"(-1, 0]",2 to 10,9,2004-08-18,2.0,New York,Taxi,Medium,Some Cloud,Herring gull,False,0,False,2004,8,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,18.85,81.5,12.55,16.1,0.0,1020.2,1,High,2
Airplane,"(-1, 0]",2 to 10,4,2004-08-19,2.0,Illinois,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,False,2004,8,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,11.7,74.0,21.9,10.65,2.5,1022.65,1,High,2
Airplane,"(-1, 0]",2 to 10,10,2004-08-19,2.0,Illinois,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,False,2004,8,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,11.7,74.0,21.9,10.65,2.5,1022.65,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2004-08-20,2.0,New York,Landing Roll,Large,Some Cloud,Canada goose,False,0,False,2004,8,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,14.75,60.0,3.75,12.3,0.2,1001.05,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2004-08-24,2.0,New York,Take-off run,Small,No Cloud,Mourning dove,False,0,True,2004,8,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,7.1,65.5,9.15,13.9,0.0,1015.6,1,High,2
Airplane,"(-1, 0]",2 to 10,6,2004-08-24,2.0,Illinois,Landing Roll,Small,Overcast,American kestrel,True,0,False,2004,8,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,3.3000000000000007,32.5,16.15,12.25,0.0,1011.95,1,High,2
Airplane,"(10, 30]",2 to 10,7,2004-08-25,2.0,New York,Approach,Small,Some Cloud,Unknown bird - small,True,20,False,2004,8,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,10.95,77.5,4.85,13.05,0.0,1001.55,1,High,2
Airplane,"(3000, 5000]",2 to 10,3,2004-08-31,2.0,Illinois,Climb,Large,No Cloud,Double-crested cormorant,True,4800,True,2004,8,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,0.3500000000000001,39.0,17.95,16.05,0.0,1019.85,1,High,2
Airplane,"(-1, 0]",2 to 10,9,2004-09-06,4.0,New York,Landing Roll,Small,Some Cloud,European starling,True,0,False,2004,9,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,3.0,53.0,6.566666666666667,13.166666666666666,0.0,1013.7333333333332,1,High,2
Airplane,"(0, 10]",2 to 10,10,2004-09-09,2.0,Colorado,Climb,Medium,No Cloud,Unknown bird - medium,False,10,False,2004,9,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,7.899999999999999,90.0,6.25,11.9,1.4,1001.55,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2004-09-10,2.0,Illinois,Landing Roll,Small,Some Cloud,Unknown bird - small,False,0,False,2004,9,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,4.75,51.0,3.6,15.0,0.0,1017.55,1,High,2
Airplane,"(-1, 0]",2 to 10,7,2004-09-18,2.0,Colorado,Landing Roll,Medium,No Cloud,Unknown bird - medium,False,0,False,2004,9,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,1.25,49.5,16.15,11.5,1.0,1018.5,1,High,2
Airplane,"(-1, 0]",2 to 10,6,2004-09-20,2.0,Colorado,Landing Roll,Small,Some Cloud,Unknown bird - small,False,0,True,2004,9,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,9.75,69.5,7.45,16.1,0.0,1011.9,1,High,2
Airplane,"(50, 100]",2 to 10,6,2004-09-20,2.0,Colorado,Climb,Small,Overcast,Unknown bird - small,False,100,False,2004,9,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,9.75,69.5,7.45,16.1,0.0,1011.9,1,High,2
Airplane,"(3000, 5000]",2 to 10,3,2004-09-29,2.0,New York,Descent,Medium,No Cloud,Unknown bird - medium,False,3400,True,2004,9,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,0.95,72.0,8.350000000000001,14.6,0.0,1014.85,1,Medium,1
Airplane,"(100, 200]",2 to 10,6,2004-10-08,2.0,New York,Approach,Large,No Cloud,Unknown bird - large,False,200,False,2004,10,HAMILTON MUNICIPAL ARPT,42.8438,-75.561401,1137.0,6.015000807031704,NY,KJFK_New_York,-2.1,64.5,13.8,11.5,0.0,1009.95,1,High,2
Airplane,"(50, 100]",2 to 10,3,2004-10-10,2.0,Colorado,Approach,Small,Some Cloud,Horned lark,False,100,False,2004,10,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,2.45,60.5,14.8,9.1,0.0,1010.35,1,High,2
Airplane,"(600, 1000]",2 to 10,4,2004-10-10,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,1000,True,2004,10,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,2.3000000000000003,72.5,4.8,16.1,0.0,1005.3,1,Medium,1
Airplane,"(1000, 2000]",2 to 10,4,2004-11-01,2.0,New York,Approach,Large,Some Cloud,Unknown bird - large,False,2000,True,2004,11,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,9.4,60.0,11.45,11.3,0.0,1014.75,1,High,2
Airplane,"(100, 200]",2 to 10,8,2004-11-02,2.0,Illinois,Climb,Medium,Overcast,Ring-billed gull,True,200,False,2004,11,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,15.45,50.5,14.65,15.9,2.9,1011.2,1,High,2
Airplane,"(5000, 18000]",2 to 10,8,2004-11-03,2.0,New York,Descent,Medium,No Cloud,Unknown bird - medium,False,10000,False,2004,11,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,7.4,57.5,7.1,16.1,2.1,1022.85,1,Medium,1
Airplane,"(-1, 0]",2 to 10,10,2004-11-15,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,False,2004,11,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,9.55,64.5,9.35,6.800000000000001,0.6,1009.45,1,High,2
Airplane,"(200, 400]",2 to 10,6,2004-11-18,2.0,Illinois,Approach,Small,Overcast,Rock pigeon,False,400,False,2004,11,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,10.55,93.5,7.25,14.25,0.5,1013.05,1,High,2
Airplane,"(-1, 0]",2 to 10,2,2004-11-24,2.0,New York,Landing Roll,Small,Overcast,Snow bunting,True,0,False,2004,11,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,18.450000000000003,52.0,16.35,16.1,0.0,1021.85,1,High,2
Airplane,"(30, 50]",2 to 10,9,2004-11-30,2.0,New York,Climb,Small,Some Cloud,Unknown bird - small,False,50,False,2004,11,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,19.5,31.0,8.35,8.8,1.5,1011.4,1,High,2
Airplane,"(100, 200]",2 to 10,2,2004-12-05,2.0,Illinois,Approach,Small,Overcast,Unknown bird - small,True,150,True,2004,12,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,4.9,73.0,22.7,13.75,0.0,1010.5,1,High,2
Airplane,"(30, 50]",2 to 10,7,2005-01-07,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,35,False,2005,1,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,6.9,77.5,8.2,15.2,5.0,1007.1,1,High,2
Airplane,"(30, 50]",2 to 10,3,2005-01-12,2.0,Colorado,Climb,Small,No Cloud,Unknown bird - small,False,50,False,2005,1,GRAND JUNCTION REGIONAL ARPT,39.126663,-108.529387,4858.0,296.1860966635,CO,KDEN_Denver,5.0,60.0,10.7,12.2,4.5,1007.2,1,High,2
Airplane,"(-1, 0]",2 to 10,10,2005-01-17,2.0,New York,Landing Roll,Small,Some Cloud,European starling,False,0,False,2005,1,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,6.65,50.5,7.15,16.1,0.0,1014.3,1,High,2
Airplane,"(10, 30]",2 to 10,6,2005-03-11,2.0,Colorado,Approach,Small,No Cloud,Rock pigeon,True,20,False,2005,3,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,1.9,66.5,5.949999999999999,12.2,0.0,1022.55,1,High,2
Airplane,"(1000, 2000]",2 to 10,5,2005-03-11,2.0,Colorado,Climb,Medium,No Cloud,Unknown bird - medium,True,1200,False,2005,3,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,1.9,66.5,5.949999999999999,12.2,0.0,1022.55,1,High,2
Airplane,"(1000, 2000]",2 to 10,5,2005-04-09,2.0,Illinois,Climb,Large,No Cloud,Unknown bird - large,True,1500,True,2005,4,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,12.033333333333331,73.0,8.033333333333333,13.3,0.0,1021.2,1,High,2
Airplane,"(-1, 0]",2 to 10,2,2005-06-05,2.0,Illinois,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2005,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,19.25,67.5,18.85,10.95,0.0,1006.5,1,High,2
Airplane,"(-1, 0]",2 to 10,6,2005-06-27,2.0,Illinois,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,False,2005,6,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,21.05,74.5,4.9,16.1,0.0,1010.8,1,High,2
Airplane,"(-1, 0]",2 to 10,2,2005-06-27,2.0,Illinois,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,False,2005,6,QUAD CITY ARPT,39.6431007385,-89.14450073239999,630.0,33.991848342153304,IL,KORD_Chicago,21.05,74.5,4.9,16.1,0.0,1010.8,1,High,2
Airplane,"(0, 10]",2 to 10,10,2005-07-03,2.0,New York,Approach,Small,No Cloud,Barn swallow,False,5,False,2005,7,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,1.4,66.0,8.25,11.05,0.0,1006.05,1,High,2
Airplane,"(-1, 0]",2 to 10,3,2005-07-05,2.0,New York,Take-off run,Small,No Cloud,Mourning dove,False,0,True,2005,7,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,18.65,52.5,3.45,10.3,0.1,1014.35,1,High,2
Airplane,"(-1, 0]",2 to 10,2,2005-07-05,2.0,New York,Take-off run,Small,Overcast,European starling,True,0,False,2005,7,REPUBLIC AIRPORT,40.728576,-73.414267,82.0,287.70671637970247,NY,KJFK_New_York,18.65,52.5,3.45,10.3,0.1,1014.35,1,High,2
Airplane,"(100, 200]",2 to 10,8,2005-07-20,1.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,False,200,False,2005,7,ST LOUIS DOWNTOWN,38.570701599100005,-90.1561965942,413.0,106.7209972741952,IL,KORD_Chicago,6.1000000000000005,66.0,19.0,14.7,0.0,1014.95,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2005-07-25,2.0,Colorado,Take-off run,Medium,No Cloud,Unknown bird - medium,False,0,False,2005,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,4.25,81.5,6.35,7.0,0.0,1009.85,1,High,2
Airplane,"(-1, 0]",2 to 10,6,2005-08-01,2.0,New York,Landing Roll,Large,Some Cloud,Unknown bird - large,False,0,True,2005,8,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,17.05,64.0,5.2,15.15,3.6,1010.35,1,High,2
Airplane,"(-1, 0]",2 to 10,6,2005-08-01,4.0,New York,Landing Roll,Small,No Cloud,Barn swallow,True,0,False,2005,8,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,17.05,64.0,5.2,15.15,3.6,1010.35,1,High,2
Airplane,"(-1, 0]",2 to 10,3,2005-08-07,2.0,New York,Take-off run,Medium,Some Cloud,Unknown bird - medium,True,0,False,2005,8,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,22.0,58.5,11.4,12.2,2.0,1009.75,1,High,2
Airplane,"(-1, 0]",2 to 10,7,2005-08-07,2.0,New York,Take-off run,Small,Some Cloud,Unknown bird - small,True,0,False,2005,8,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,22.0,58.5,11.4,12.2,2.0,1009.75,1,High,2
Airplane,"(0, 10]",2 to 10,4,2005-08-11,2.0,New York,Approach,Small,No Cloud,Barn swallow,False,10,False,2005,8,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,24.85,64.5,12.4,14.55,0.0,1011.75,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2005-08-16,2.0,New York,Take-off run,Small,Overcast,Unknown bird - small,False,0,True,2005,8,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,10.5,69.5,7.550000000000001,9.5,0.0,1007.7,1,High,2
Airplane,"(-1, 0]",2 to 10,7,2005-08-17,2.0,New York,Landing Roll,Small,Some Cloud,Unknown bird - small,False,0,False,2005,8,FLOYD BENNETT MEMORIAL,43.3412017822,-73.6102981567,328.0,104.30487108890428,NY,KJFK_New_York,3.9,77.5,4.8,11.2,3.0,1008.95,1,High,2
Airplane,"(200, 400]",2 to 10,4,2005-08-19,2.0,New York,Approach,Medium,Overcast,Unknown bird - medium,True,300,False,2005,8,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,16.266666666666666,66.66666666666667,7.133333333333333,14.433333333333335,0.0,1014.4666666666668,1,High,2
Airplane,"(-1, 0]",2 to 10,9,2005-09-01,2.0,New York,Take-off run,Small,Some Cloud,Brown-headed cowbird,True,0,False,2005,9,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,15.45,48.0,6.15,12.25,0.0,1009.95,1,High,2
Airplane,"(600, 1000]",2 to 10,7,2005-09-03,2.0,New York,Approach,Medium,Some Cloud,Unknown bird - medium,True,1000,True,2005,9,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,19.85,83.0,8.9,16.1,0.8,1013.6,1,High,2
Airplane,"(10, 30]",2 to 10,9,2005-09-05,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,30,True,2005,9,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,8.850000000000001,51.0,8.65,16.1,1.4,1018.3,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2005-09-15,2.0,Illinois,Landing Roll,Small,Overcast,House sparrow,False,0,False,2005,9,ABRAHAM LINCOLN CAPITAL ARPT,39.844101,-89.677902,598.0,24.88369746449472,IL,KORD_Chicago,8.499999999999998,62.333333333333336,13.466666666666669,12.933333333333332,0.0,1011.9,1,High,2
Airplane,"(2000, 3000]",2 to 10,6,2005-09-15,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,False,2500,False,2005,9,GREATER ROCKFORD,42.1954,-89.097198,742.0,37.23938268045538,IL,KORD_Chicago,8.499999999999998,62.333333333333336,13.466666666666669,12.933333333333332,0.0,1011.9,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2005-09-17,2.0,New York,Take-off run,Small,Overcast,European starling,True,0,False,2005,9,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,11.5,56.0,7.4,12.5,0.0,1009.55,1,High,2
Airplane,"(-1, 0]",2 to 10,8,2005-09-19,2.0,Colorado,Landing Roll,Small,No Cloud,Horned lark,False,0,False,2005,9,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,22.15,54.0,14.0,8.55,1.0,1009.75,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2005-10-06,2.0,Illinois,Landing Roll,Small,Some Cloud,Mourning dove,True,0,False,2005,10,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,16.4,73.0,12.65,13.35,0.0,1018.1,1,High,2
Airplane,"(-1, 0]",2 to 10,5,2005-10-11,2.0,New York,Take-off run,Small,Overcast,Mourning dove,True,0,False,2005,10,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,5.3,82.0,16.7,14.8,0.0,1019.3,1,High,2
Airplane,"(100, 200]",2 to 10,9,2005-10-12,2.0,New York,Climb,Small,Overcast,Unknown bird - small,True,150,False,2005,10,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,12.7,54.5,9.0,13.75,0.0,1014.95,1,High,2
Airplane,"(200, 400]",2 to 10,3,2005-10-13,2.0,Illinois,Approach,Medium,Overcast,Unknown bird - medium,True,350,False,2005,10,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,10.033333333333331,75.66666666666667,8.299999999999999,14.733333333333334,0.0,1012.4333333333334,1,High,2
Airplane,"(200, 400]",2 to 10,7,2005-10-17,2.0,New York,Approach,Small,Some Cloud,Unknown bird - small,False,400,False,2005,10,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,-2.299999999999999,69.5,15.4,12.1,0.0,1018.65,1,High,2
Airplane,"(600, 1000]",2 to 10,7,2005-10-20,2.0,New York,Approach,Small,Some Cloud,Unknown bird - small,True,1000,False,2005,10,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,20.1,50.0,9.85,12.3,0.0,1017.4,1,High,2
Airplane,"(600, 1000]",2 to 10,2,2005-10-20,2.0,New York,Approach,Small,Some Cloud,Unknown bird - small,True,800,False,2005,10,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,20.1,50.0,9.85,12.3,0.0,1017.4,1,High,2
